STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,DTWL
Andhra Pradesh,Visakhapatnam,Bheemunipatnam,Maharajupeta,17.9507,83.4181,2017-05-01,4.6
Andhra Pradesh,Visakhapatnam,Bheemunipatnam,Maharajupeta,17.9507,83.4181,2016-05-01,2.25
Andhra Pradesh,Visakhapatnam,Pedagantyada,Gantyada,17.6606,83.2054,2024-05-10,3.11
Andhra Pradesh,Visakhapatnam,Pedagantyada,Islampeta,17.59419,83.15576,2024-05-10,4.86
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2024-05-10,12.42
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2023-05-01,12.0
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2022-05-01,10.42
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2019-05-01,11.39
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2018-05-01,10.8
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2017-05-01,11.8
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2016-05-01,9.26
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2015-05-01,10.0
Andhra Pradesh,Visakhapatnam,Pendurthi,Akkireddipalem,17.71043,83.20563,2014-05-01,7.9
Andhra Pradesh,Visakhapatnam,Pendurthi,Appanapalem,17.7744,83.2236,2024-05-10,5.73
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2024-05-10,5.2
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2023-05-01,4.45
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2022-05-01,4.2
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2019-05-01,4.7
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2018-05-01,4.3
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2017-05-01,4.8
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2015-05-01,3.43
Andhra Pradesh,Visakhapatnam,Pendurthi,Bandavaripalem,17.83242,83.22914,2014-05-01,3.42
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2024-05-10,9.53
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2023-05-01,7.8
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2022-05-01,7.26
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2019-05-01,10.34
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2018-05-01,8.17
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2017-05-01,8.3
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2016-05-01,5.34
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2015-05-01,8.05
Andhra Pradesh,Visakhapatnam,Pendurthi,Gopalpatnam,17.75906,83.2186,2014-05-01,4.98
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2024-05-10,6.3
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2023-05-01,3.57
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2022-05-01,5.32
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2019-05-01,6.67
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2018-05-01,5.72
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2017-05-01,5.81
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2016-05-01,3.82
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2015-05-01,4.45
Andhra Pradesh,Visakhapatnam,Pendurthi,Gurrampalem,17.84168,83.21524,2014-05-01,4.96
Andhra Pradesh,Visakhapatnam,Pendurthi,Megadrigedda,17.7608,83.1992,2024-05-10,14.66
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2024-05-10,3.68
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2023-05-01,2.5
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2022-05-01,1.8
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2019-05-01,2.48
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2018-05-01,1.2
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2017-05-01,1.4
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2016-05-01,0.65
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2015-05-01,1.9
Andhra Pradesh,Visakhapatnam,Pendurthi,Pendurti,17.82347,83.20844,2014-05-01,1.89
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2024-05-10,4.23
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2023-05-01,3.2
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2022-05-01,3.02
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2019-05-01,4.2
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2018-05-01,2.75
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2017-05-01,3.12
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2016-05-01,2.36
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2015-05-01,2.88
Andhra Pradesh,Visakhapatnam Pendurthi,Purshotta,Puram,17.50287,82.79409,2014-05-01,2.72
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2024-05-10,3.93
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2023-05-01,8.48
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2022-05-01,3.09
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2019-05-01,8.48
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2018-05-01,6.25
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2017-05-01,7.16
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2016-05-01,4.83
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2015-05-01,5.92
Andhra Pradesh,Visakhapatnam,Pendurthi,Vepagunta,17.77592,83.21678,2014-05-01,6.4
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancharapalem,17.7387,83.2696,2024-05-10,5.24
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancharapalem,17.7387,83.2696,2024-05-10,4.98
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2024-05-10,5.4
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2023-05-01,6.7
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2022-05-01,2.7
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2019-05-01,8.2
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2018-05-01,5.7
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2017-05-01,6.28
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2016-05-01,3.52
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2015-05-01,4.82
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Kancherapalem,17.73902,83.26686,2014-05-01,5.73
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2024-05-10,7.3
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2023-05-01,6.33
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2022-05-01,4.02
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2019-05-01,6.88
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2018-05-01,4.63
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2017-05-01,6.63
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2016-05-01,3.48
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2015-05-01,5.01
Andhra Pradesh,Visakhapatnam Visakhapatnam (U),Lawson'S,Bay,17.73279,83.34172,2014-05-01,5.22
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2024-05-10,7.62
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2023-05-01,6.68
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2022-05-01,6.03
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2019-05-01,6.18
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2018-05-01,6.23
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2017-05-01,5.9
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2016-05-01,4.96
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2015-05-01,5.78
Andhra Pradesh,Visakhapatnam Visakhapatnam,(U),Pithapuram,17.71698,83.32689,2014-05-01,6.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2024-05-10,5.95
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2023-05-01,5.55
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2022-05-01,5.05
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2019-05-01,6.05
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2018-05-01,5.25
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2017-05-01,5.4
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2016-05-01,5.05
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2015-05-01,5.29
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Kotaveedhi,17.6901,83.2919,2014-05-01,2.7
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2024-05-10,5.9
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2023-05-01,6.75
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2022-05-01,4.1
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2019-05-01,6.76
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2018-05-01,5.45
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2017-05-01,6.4
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2016-05-01,5.44
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2015-05-01,6.35
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Peddagadili,17.7577,83.3258,2014-05-01,6.15
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2024-05-10,7.62
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2023-05-01,17.3
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2022-05-01,9.93
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2019-05-01,10.65
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2018-05-01,17.3
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2017-05-01,17.3
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2016-05-01,11.15
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2015-05-01,11.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Potinamallayapalem,17.80292,83.3542,2014-05-01,13.72
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2024-05-10,3.3
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2023-05-01,2.85
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2022-05-01,2.65
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2019-05-01,3.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2018-05-01,2.85
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2017-05-01,3.57
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2016-05-01,2.57
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2015-05-01,2.03
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Rishikonda,17.7801,83.38513,2014-05-01,2.05
Andhra Pradesh,Visakhapatnam Visakhapatnam(Rural),Sri,Krishnapuram,17.7688,83.2819,2024-05-10,5.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2024-05-10,6.15
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2023-05-01,5.55
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2022-05-01,3.33
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2019-05-01,5.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2018-05-01,5.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2017-05-01,5.25
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2016-05-01,1.75
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2015-05-01,3.2
Andhra Pradesh,Visakhapatnam,Visakhapatnam(Rural),Visalakshinagar,17.7549,83.3469,2014-05-01,3.3
Andhra Pradesh,Vizianagaram,Badangi,Pinapenki,18.53217,83.45483,2024-05-10,6.36
Andhra Pradesh,Vizianagaram,Badangi,Pinapenki,18.53217,83.45483,2023-05-01,6.98
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2024-05-10,6.15
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2023-05-01,3.81
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2022-05-01,1.98
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2019-05-01,2.7
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2018-05-01,2.5
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2017-05-01,4.89
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2016-05-01,3.3
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2015-05-01,2.45
Andhra Pradesh,Vizianagaram,Bobbili,Bobbili,18.57116,83.34872,2014-05-01,2.78
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2024-05-10,5.95
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2023-05-01,5.52
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2022-05-01,5.96
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2019-05-01,7.35
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2018-05-01,6.85
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2017-05-01,7.49
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2016-05-01,7.25
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2015-05-01,5.4
Andhra Pradesh,Vizianagaram,Bobbili,Kokadavalasa,18.60908,83.42365,2014-05-01,2.48
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalle,18.24286,83.34524,2024-05-10,9.12
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalle,18.24286,83.34524,2023-05-01,9.5
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2024-05-10,4.75
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2023-05-01,4.8
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2022-05-01,1.8
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2018-05-01,4.95
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2017-05-01,4.7
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2016-05-01,4.53
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2015-05-01,4.5
Andhra Pradesh,Vizianagaram,Bondapalle,Bondapalli,18.2412,83.3463,2014-05-01,4.34
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2024-05-10,7.06
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2023-05-01,6.65
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2022-05-01,4.36
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2019-05-01,8.05
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2018-05-01,7.13
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2017-05-01,7.23
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2016-05-01,5.42
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2015-05-01,5.7
Andhra Pradesh,Vizianagaram,Bondapalle,Gotlam,18.1636,83.3779,2014-05-01,7.02
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2024-05-10,5.79
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2023-05-01,4.32
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2022-05-01,3.72
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2019-05-01,6.87
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2018-05-01,5.95
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2017-05-01,6.61
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2016-05-01,5.69
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2015-05-01,5.92
Andhra Pradesh,Vizianagaram,Dattirajeru,Dattirajeru,18.37184,83.40044,2014-05-01,4.89
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2024-05-10,6.09
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2023-05-01,4.05
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2022-05-01,2.95
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2019-05-01,8.04
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2018-05-01,4.85
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2017-05-01,8.1
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2016-05-01,6.35
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2015-05-01,3.71
Andhra Pradesh,Vizianagaram,Dattirajeru,Maradam,18.40389,83.33682,2014-05-01,3.4
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2024-05-10,3.95
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2023-05-01,3.4
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2022-05-01,3.38
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2019-05-01,4.45
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2018-05-01,3.1
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2017-05-01,4.4
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2016-05-01,3.03
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2015-05-01,6.58
Andhra Pradesh,Vizianagaram,Denkada,Denkada,18.0753,83.4789,2014-05-01,4.66
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2024-05-10,9.35
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2023-05-01,8.0
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2022-05-01,7.47
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2019-05-01,8.03
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2018-05-01,7.25
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2017-05-01,7.15
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2016-05-01,7.25
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2015-05-01,7.07
Andhra Pradesh,Vizianagaram,Denkada,Natavalasa,18.0753,83.4789,2014-05-01,7.48
Andhra Pradesh,Vizianagaram,Denkada,Rajapulova,17.95638,83.41918,2024-05-10,7.93
Andhra Pradesh,Vizianagaram,Denkada,Rajapulova,17.95638,83.41918,2023-05-01,5.15
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2024-05-10,8.7
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2023-05-01,7.42
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2022-05-01,6.05
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2019-05-01,7.73
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2018-05-01,7.23
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2017-05-01,7.7
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2016-05-01,6.54
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2015-05-01,5.73
Andhra Pradesh,Vizianagaram,Gajapathinagaram,Gajarayanivalasa,18.4873,83.3283,2014-05-01,5.28
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2024-05-10,4.78
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2023-05-01,3.4
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2022-05-01,3.77
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2018-05-01,3.65
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2017-05-01,4.0
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2016-05-01,3.33
Andhra Pradesh,Vizianagaram Gantyada,Konda,Thamarapalli,18.16225,83.2562,2015-05-01,3.2
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2023-05-01,1.79
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2022-05-01,1.2
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2019-05-01,2.11
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2018-05-01,1.42
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2017-05-01,2.08
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2016-05-01,1.41
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2015-05-01,0.66
Andhra Pradesh,Vizianagaram,Gantyada,Narava,18.06275,83.5254,2014-05-01,1.7
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2024-05-10,7.59
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2023-05-01,7.1
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2022-05-01,5.85
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2019-05-01,9.2
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2018-05-01,7.9
Andhra Pradesh,Vizianagaram,Garividi,Garividi,18.28022,83.52826,2017-05-01,7.28
